"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Relative.Humidity","Solar.Zenith.Angle","Date","Time","Data_source","Station","Latitude","Longitude"
-5,0,0,0,0,0,0,53.51,108.28,2015-01-05,2015-01-05 18:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,51.65,119.55,2015-01-05,2015-01-05 19:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,54.78,130.99,2015-01-05,2015-01-05 20:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,54.41,142.26,2015-01-05,2015-01-05 21:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,54.79,152.72,2015-01-05,2015-01-05 22:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,54.95,160.56,2015-01-05,2015-01-05 23:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,54.11,161.78,2015-01-06,2015-01-06 00:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,53.47,155.35,2015-01-06,2015-01-06 01:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,52.92,145.36,2015-01-06,2015-01-06 02:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,52.52,134.22,2015-01-06,2015-01-06 03:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,53.01,122.78,2015-01-06,2015-01-06 04:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,56.02,111.43,2015-01-06,2015-01-06 05:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,58.95,100.44,2015-01-06,2015-01-06 06:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,61.5,90.08,2015-01-06,2015-01-06 07:30:00,"PSM","DWWK",40.16,-75.73
-6,23,23,0,73,321,125,64.73,80.7,2015-01-06,2015-01-06 08:30:00,"PSM","DWWK",40.16,-75.73
-5,88,88,0,119,534,277,63.62,72.74,2015-01-06,2015-01-06 09:30:00,"PSM","DWWK",40.16,-75.73
-5,153,147,15,153,617,397,66.8,66.74,2015-01-06,2015-01-06 10:30:00,"PSM","DWWK",40.16,-75.73
-4,180,173,14,174,647,465,64.71,63.29,2015-01-06,2015-01-06 11:30:00,"PSM","DWWK",40.16,-75.73
-4,184,177,15,170,668,476,67.32,62.83,2015-01-06,2015-01-06 12:30:00,"PSM","DWWK",40.16,-75.73
-4,271,204,160,166,615,422,69.64,65.43,2015-01-06,2015-01-06 13:30:00,"PSM","DWWK",40.16,-75.73
-4,201,158,133,144,516,314,71.78,70.73,2015-01-06,2015-01-06 14:30:00,"PSM","DWWK",40.16,-75.73
-4,170,94,371,94,371,170,73.51,78.18,2015-01-06,2015-01-06 15:30:00,"PSM","DWWK",40.16,-75.73
-4,27,27,0,23,79,27,73.31,87.19,2015-01-06,2015-01-06 16:30:00,"PSM","DWWK",40.16,-75.73
-5,0,0,0,0,0,0,78.13,97.3,2015-01-06,2015-01-06 17:30:00,"PSM","DWWK",40.16,-75.73
-5,0,0,0,0,0,0,76,108.13,2015-01-06,2015-01-06 18:30:00,"PSM","DWWK",40.16,-75.73
-5,0,0,0,0,0,0,73.64,119.39,2015-01-06,2015-01-06 19:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,76.41,130.84,2015-01-06,2015-01-06 20:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,72.54,142.11,2015-01-06,2015-01-06 21:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,76.68,152.56,2015-01-06,2015-01-06 22:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,75.28,160.41,2015-01-06,2015-01-06 23:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,73.52,161.68,2015-01-07,2015-01-07 00:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,73.33,155.32,2015-01-07,2015-01-07 01:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,68.53,145.36,2015-01-07,2015-01-07 02:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,69.68,134.23,2015-01-07,2015-01-07 03:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,70.91,122.79,2015-01-07,2015-01-07 04:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,70.02,111.44,2015-01-07,2015-01-07 05:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,66.05,100.44,2015-01-07,2015-01-07 06:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,66.75,90.06,2015-01-07,2015-01-07 07:30:00,"PSM","DWWK",40.16,-75.73
-7,142,51,564,51,564,142,61.75,80.67,2015-01-07,2015-01-07 08:30:00,"PSM","DWWK",40.16,-75.73
-7,21,21,0,79,755,304,53.86,72.68,2015-01-07,2015-01-07 09:30:00,"PSM","DWWK",40.16,-75.73
-6,303,139,413,99,829,428,47.57,66.65,2015-01-07,2015-01-07 10:30:00,"PSM","DWWK",40.16,-75.73
-6,356,163,426,112,858,500,47.22,63.18,2015-01-07,2015-01-07 11:30:00,"PSM","DWWK",40.16,-75.73
-6,431,86,753,116,859,510,46.38,62.7,2015-01-07,2015-01-07 12:30:00,"PSM","DWWK",40.16,-75.73
-6,297,167,312,108,835,457,45.48,65.28,2015-01-07,2015-01-07 13:30:00,"PSM","DWWK",40.16,-75.73
-7,126,122,11,97,744,345,45.12,70.57,2015-01-07,2015-01-07 14:30:00,"PSM","DWWK",40.16,-75.73
-7,62,62,0,74,558,190,48.68,78.02,2015-01-07,2015-01-07 15:30:00,"PSM","DWWK",40.16,-75.73
-8,34,25,178,25,178,34,52.14,87.03,2015-01-07,2015-01-07 16:30:00,"PSM","DWWK",40.16,-75.73
-9,0,0,0,0,0,0,51.65,97.14,2015-01-07,2015-01-07 17:30:00,"PSM","DWWK",40.16,-75.73
-10,0,0,0,0,0,0,49.33,107.97,2015-01-07,2015-01-07 18:30:00,"PSM","DWWK",40.16,-75.73
-11,0,0,0,0,0,0,48.58,119.24,2015-01-07,2015-01-07 19:30:00,"PSM","DWWK",40.16,-75.73
-12,0,0,0,0,0,0,50.1,130.68,2015-01-07,2015-01-07 20:30:00,"PSM","DWWK",40.16,-75.73
-12,0,0,0,0,0,0,49.26,141.95,2015-01-07,2015-01-07 21:30:00,"PSM","DWWK",40.16,-75.73
-12,0,0,0,0,0,0,48.67,152.4,2015-01-07,2015-01-07 22:30:00,"PSM","DWWK",40.16,-75.73
-13,0,0,0,0,0,0,51.47,160.26,2015-01-07,2015-01-07 23:30:00,"PSM","DWWK",40.16,-75.73
-13,0,0,0,0,0,0,50.89,161.58,2015-01-08,2015-01-08 00:30:00,"PSM","DWWK",40.16,-75.73
-13,0,0,0,0,0,0,52.5,155.28,2015-01-08,2015-01-08 01:30:00,"PSM","DWWK",40.16,-75.73
-13,0,0,0,0,0,0,55.48,145.36,2015-01-08,2015-01-08 02:30:00,"PSM","DWWK",40.16,-75.73
-14,0,0,0,0,0,0,62.8,134.24,2015-01-08,2015-01-08 03:30:00,"PSM","DWWK",40.16,-75.73
-14,0,0,0,0,0,0,61.03,122.8,2015-01-08,2015-01-08 04:30:00,"PSM","DWWK",40.16,-75.73
-13,0,0,0,0,0,0,64.53,111.44,2015-01-08,2015-01-08 05:30:00,"PSM","DWWK",40.16,-75.73
-13,0,0,0,0,0,0,66.95,100.43,2015-01-08,2015-01-08 06:30:00,"PSM","DWWK",40.16,-75.73
-12,0,0,0,0,0,0,62.89,90.04,2015-01-08,2015-01-08 07:30:00,"PSM","DWWK",40.16,-75.73
