"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Solar.Zenith.Angle","Date","Time"
17,148,147,2,74,762,409,63.97,2015-11-05,2015-11-05 09:30:00
18,202,193,17,74,835,512,58.37,2015-11-05,2015-11-05 10:30:00
19,118,118,0,81,844,556,55.77,2015-11-05,2015-11-05 11:30:00
20,115,115,0,84,828,540,56.6,2015-11-05,2015-11-05 12:30:00
20,116,116,0,92,758,463,60.73,2015-11-05,2015-11-05 13:30:00
20,343,81,687,81,687,343,67.52,2015-11-05,2015-11-05 14:30:00
19,190,61,545,61,545,190,76.25,2015-11-05,2015-11-05 15:30:00
17,37,24,190,24,190,37,86.27,2015-11-05,2015-11-05 16:30:00
15,0,0,0,0,0,0,97.11,2015-11-05,2015-11-05 17:30:00
15,0,0,0,0,0,0,108.44,2015-11-05,2015-11-05 18:30:00
15,0,0,0,0,0,0,119.93,2015-11-05,2015-11-05 19:30:00
15,0,0,0,0,0,0,131.27,2015-11-05,2015-11-05 20:30:00
16,0,0,0,0,0,0,141.92,2015-11-05,2015-11-05 21:30:00
15,0,0,0,0,0,0,150.81,2015-11-05,2015-11-05 22:30:00
15,0,0,0,0,0,0,155.69,2015-11-05,2015-11-05 23:30:00
15,0,0,0,0,0,0,154.09,2015-11-06,2015-11-06 00:30:00
15,0,0,0,0,0,0,146.97,2015-11-06,2015-11-06 01:30:00
15,0,0,0,0,0,0,137.06,2015-11-06,2015-11-06 02:30:00
15,0,0,0,0,0,0,126,2015-11-06,2015-11-06 03:30:00
15,0,0,0,0,0,0,114.56,2015-11-06,2015-11-06 04:30:00
15,0,0,0,0,0,0,103.13,2015-11-06,2015-11-06 05:30:00
15,0,0,0,0,0,0,92.01,2015-11-06,2015-11-06 06:30:00
15,103,44,401,44,401,103,81.54,2015-11-06,2015-11-06 07:30:00
16,121,114,21,70,626,262,72.1,2015-11-06,2015-11-06 08:30:00
18,111,111,0,82,737,402,64.24,2015-11-06,2015-11-06 09:30:00
19,150,150,0,85,798,500,58.66,2015-11-06,2015-11-06 10:30:00
21,163,163,0,88,814,542,56.07,2015-11-06,2015-11-06 11:30:00
22,529,86,810,86,810,529,56.9,2015-11-06,2015-11-06 12:30:00
23,373,183,392,101,719,449,61,2015-11-06,2015-11-06 13:30:00
23,258,149,287,89,636,330,67.77,2015-11-06,2015-11-06 14:30:00
22,179,65,485,65,485,179,76.47,2015-11-06,2015-11-06 15:30:00
20,33,23,160,23,160,33,86.47,2015-11-06,2015-11-06 16:30:00
19,0,0,0,0,0,0,97.3,2015-11-06,2015-11-06 17:30:00
19,0,0,0,0,0,0,108.61,2015-11-06,2015-11-06 18:30:00
19,0,0,0,0,0,0,120.1,2015-11-06,2015-11-06 19:30:00
18,0,0,0,0,0,0,131.45,2015-11-06,2015-11-06 20:30:00
18,0,0,0,0,0,0,142.13,2015-11-06,2015-11-06 21:30:00
17,0,0,0,0,0,0,151.06,2015-11-06,2015-11-06 22:30:00
16,0,0,0,0,0,0,155.99,2015-11-06,2015-11-06 23:30:00
16,0,0,0,0,0,0,154.38,2015-11-07,2015-11-07 00:30:00
15,0,0,0,0,0,0,147.21,2015-11-07,2015-11-07 01:30:00
15,0,0,0,0,0,0,137.27,2015-11-07,2015-11-07 02:30:00
14,0,0,0,0,0,0,126.2,2015-11-07,2015-11-07 03:30:00
14,0,0,0,0,0,0,114.75,2015-11-07,2015-11-07 04:30:00
13,0,0,0,0,0,0,103.32,2015-11-07,2015-11-07 05:30:00
13,0,0,0,0,0,0,92.22,2015-11-07,2015-11-07 06:30:00
14,43,43,0,40,446,104,81.76,2015-11-07,2015-11-07 07:30:00
15,56,56,0,64,670,268,72.34,2015-11-07,2015-11-07 08:30:00
16,100,100,0,77,774,410,64.5,2015-11-07,2015-11-07 09:30:00
17,134,134,0,82,830,510,58.94,2015-11-07,2015-11-07 10:30:00
16,130,130,0,85,844,553,56.37,2015-11-07,2015-11-07 11:30:00
15,142,142,0,84,838,538,57.19,2015-11-07,2015-11-07 12:30:00
14,38,38,0,79,807,467,61.27,2015-11-07,2015-11-07 13:30:00
13,189,155,89,71,732,345,68.01,2015-11-07,2015-11-07 14:30:00
12,39,39,0,56,582,190,76.68,2015-11-07,2015-11-07 15:30:00
11,7,7,0,22,226,35,86.66,2015-11-07,2015-11-07 16:30:00
11,0,0,0,0,0,0,97.48,2015-11-07,2015-11-07 17:30:00
10,0,0,0,0,0,0,108.78,2015-11-07,2015-11-07 18:30:00
10,0,0,0,0,0,0,120.27,2015-11-07,2015-11-07 19:30:00
10,0,0,0,0,0,0,131.63,2015-11-07,2015-11-07 20:30:00
10,0,0,0,0,0,0,142.33,2015-11-07,2015-11-07 21:30:00
9,0,0,0,0,0,0,151.31,2015-11-07,2015-11-07 22:30:00
8,0,0,0,0,0,0,156.28,2015-11-07,2015-11-07 23:30:00
7,0,0,0,0,0,0,154.66,2015-11-08,2015-11-08 00:30:00
6,0,0,0,0,0,0,147.45,2015-11-08,2015-11-08 01:30:00
5,0,0,0,0,0,0,137.47,2015-11-08,2015-11-08 02:30:00
5,0,0,0,0,0,0,126.39,2015-11-08,2015-11-08 03:30:00
4,0,0,0,0,0,0,114.93,2015-11-08,2015-11-08 04:30:00
4,0,0,0,0,0,0,103.51,2015-11-08,2015-11-08 05:30:00
4,0,0,0,0,0,0,92.42,2015-11-08,2015-11-08 06:30:00
5,109,40,490,40,490,109,81.98,2015-11-08,2015-11-08 07:30:00
8,282,62,734,62,734,282,72.58,2015-11-08,2015-11-08 08:30:00
10,432,72,844,72,844,432,64.77,2015-11-08,2015-11-08 09:30:00
11,538,73,907,73,907,538,59.23,2015-11-08,2015-11-08 10:30:00
12,584,75,925,75,925,584,56.66,2015-11-08,2015-11-08 11:30:00
13,569,74,920,74,920,569,57.47,2015-11-08,2015-11-08 12:30:00
13,493,71,885,71,885,493,61.54,2015-11-08,2015-11-08 13:30:00
13,365,63,816,63,816,365,68.25,2015-11-08,2015-11-08 14:30:00
12,201,49,670,49,670,201,76.89,2015-11-08,2015-11-08 15:30:00
10,35,19,297,19,297,35,86.85,2015-11-08,2015-11-08 16:30:00
8,0,0,0,0,0,0,97.65,2015-11-08,2015-11-08 17:30:00
8,0,0,0,0,0,0,108.94,2015-11-08,2015-11-08 18:30:00
7,0,0,0,0,0,0,120.43,2015-11-08,2015-11-08 19:30:00
7,0,0,0,0,0,0,131.8,2015-11-08,2015-11-08 20:30:00
6,0,0,0,0,0,0,142.52,2015-11-08,2015-11-08 21:30:00
5,0,0,0,0,0,0,151.55,2015-11-08,2015-11-08 22:30:00
4,0,0,0,0,0,0,156.56,2015-11-08,2015-11-08 23:30:00
3,0,0,0,0,0,0,154.94,2015-11-09,2015-11-09 00:30:00
3,0,0,0,0,0,0,147.68,2015-11-09,2015-11-09 01:30:00
3,0,0,0,0,0,0,137.68,2015-11-09,2015-11-09 02:30:00
3,0,0,0,0,0,0,126.58,2015-11-09,2015-11-09 03:30:00
3,0,0,0,0,0,0,115.12,2015-11-09,2015-11-09 04:30:00
3,0,0,0,0,0,0,103.7,2015-11-09,2015-11-09 05:30:00
3,0,0,0,0,0,0,92.62,2015-11-09,2015-11-09 06:30:00
4,105,38,495,38,495,105,82.2,2015-11-09,2015-11-09 07:30:00
7,278,61,733,61,733,278,72.82,2015-11-09,2015-11-09 08:30:00
10,427,74,835,74,835,427,65.03,2015-11-09,2015-11-09 09:30:00
12,527,84,873,84,873,527,59.51,2015-11-09,2015-11-09 10:30:00
13,428,212,395,89,881,569,56.95,2015-11-09,2015-11-09 11:30:00
13,449,181,502,90,862,550,57.75,2015-11-09,2015-11-09 12:30:00
13,294,206,185,86,815,471,61.79,2015-11-09,2015-11-09 13:30:00
12,186,152,94,79,715,341,68.48,2015-11-09,2015-11-09 14:30:00
11,74,74,0,62,526,179,77.1,2015-11-09,2015-11-09 15:30:00
10,11,11,0,21,128,27,87.03,2015-11-09,2015-11-09 16:30:00
9,0,0,0,0,0,0,97.82,2015-11-09,2015-11-09 17:30:00
9,0,0,0,0,0,0,109.1,2015-11-09,2015-11-09 18:30:00
9,0,0,0,0,0,0,120.59,2015-11-09,2015-11-09 19:30:00
9,0,0,0,0,0,0,131.96,2015-11-09,2015-11-09 20:30:00
10,0,0,0,0,0,0,142.71,2015-11-09,2015-11-09 21:30:00
10,0,0,0,0,0,0,151.78,2015-11-09,2015-11-09 22:30:00
10,0,0,0,0,0,0,156.84,2015-11-09,2015-11-09 23:30:00
10,0,0,0,0,0,0,155.21,2015-11-10,2015-11-10 00:30:00
10,0,0,0,0,0,0,147.92,2015-11-10,2015-11-10 01:30:00
10,0,0,0,0,0,0,137.88,2015-11-10,2015-11-10 02:30:00
10,0,0,0,0,0,0,126.77,2015-11-10,2015-11-10 03:30:00
10,0,0,0,0,0,0,115.31,2015-11-10,2015-11-10 04:30:00
10,0,0,0,0,0,0,103.89,2015-11-10,2015-11-10 05:30:00
11,0,0,0,0,0,0,92.83,2015-11-10,2015-11-10 06:30:00
11,15,15,0,41,327,85,82.41,2015-11-10,2015-11-10 07:30:00
12,99,99,0,69,582,239,73.06,2015-11-10,2015-11-10 08:30:00
13,109,109,0,82,709,378,65.29,2015-11-10,2015-11-10 09:30:00
14,78,78,0,84,786,480,59.79,2015-11-10,2015-11-10 10:30:00
15,176,173,3,83,823,529,57.23,2015-11-10,2015-11-10 11:30:00
16,31,31,0,81,824,517,58.03,2015-11-10,2015-11-10 12:30:00
16,101,101,0,84,764,442,62.05,2015-11-10,2015-11-10 13:30:00
15,133,130,9,78,666,320,68.71,2015-11-10,2015-11-10 14:30:00
14,169,57,509,57,509,169,77.3,2015-11-10,2015-11-10 15:30:00
13,25,19,117,19,117,25,87.21,2015-11-10,2015-11-10 16:30:00
12,0,0,0,0,0,0,97.98,2015-11-10,2015-11-10 17:30:00
12,0,0,0,0,0,0,109.25,2015-11-10,2015-11-10 18:30:00
12,0,0,0,0,0,0,120.74,2015-11-10,2015-11-10 19:30:00
11,0,0,0,0,0,0,132.12,2015-11-10,2015-11-10 20:30:00
11,0,0,0,0,0,0,142.89,2015-11-10,2015-11-10 21:30:00
11,0,0,0,0,0,0,152.01,2015-11-10,2015-11-10 22:30:00
11,0,0,0,0,0,0,157.12,2015-11-10,2015-11-10 23:30:00
10,0,0,0,0,0,0,155.48,2015-11-11,2015-11-11 00:30:00
10,0,0,0,0,0,0,148.15,2015-11-11,2015-11-11 01:30:00
10,0,0,0,0,0,0,138.08,2015-11-11,2015-11-11 02:30:00
10,0,0,0,0,0,0,126.96,2015-11-11,2015-11-11 03:30:00
10,0,0,0,0,0,0,115.49,2015-11-11,2015-11-11 04:30:00
10,0,0,0,0,0,0,104.08,2015-11-11,2015-11-11 05:30:00
10,0,0,0,0,0,0,93.03,2015-11-11,2015-11-11 06:30:00
10,89,37,408,37,408,89,82.63,2015-11-11,2015-11-11 07:30:00
12,123,111,44,61,658,250,73.3,2015-11-11,2015-11-11 08:30:00
14,104,104,0,74,769,392,65.55,2015-11-11,2015-11-11 09:30:00
15,139,139,0,82,819,491,60.06,2015-11-11,2015-11-11 10:30:00
16,129,129,0,89,829,535,57.51,2015-11-11,2015-11-11 11:30:00
17,199,191,15,92,814,520,58.3,2015-11-11,2015-11-11 12:30:00
17,201,185,35,85,784,450,62.29,2015-11-11,2015-11-11 13:30:00
16,85,85,0,77,698,328,68.93,2015-11-11,2015-11-11 14:30:00
15,24,24,0,57,539,174,77.49,2015-11-11,2015-11-11 15:30:00
14,25,18,150,18,150,25,87.38,2015-11-11,2015-11-11 16:30:00
12,0,0,0,0,0,0,98.13,2015-11-11,2015-11-11 17:30:00
12,0,0,0,0,0,0,109.4,2015-11-11,2015-11-11 18:30:00
11,0,0,0,0,0,0,120.88,2015-11-11,2015-11-11 19:30:00
10,0,0,0,0,0,0,132.27,2015-11-11,2015-11-11 20:30:00
9,0,0,0,0,0,0,143.07,2015-11-11,2015-11-11 21:30:00
9,0,0,0,0,0,0,152.22,2015-11-11,2015-11-11 22:30:00
9,0,0,0,0,0,0,157.39,2015-11-11,2015-11-11 23:30:00
9,0,0,0,0,0,0,155.75,2015-11-12,2015-11-12 00:30:00
9,0,0,0,0,0,0,148.38,2015-11-12,2015-11-12 01:30:00
9,0,0,0,0,0,0,138.29,2015-11-12,2015-11-12 02:30:00
9,0,0,0,0,0,0,127.15,2015-11-12,2015-11-12 03:30:00
9,0,0,0,0,0,0,115.68,2015-11-12,2015-11-12 04:30:00
9,0,0,0,0,0,0,104.28,2015-11-12,2015-11-12 05:30:00
9,0,0,0,0,0,0,93.23,2015-11-12,2015-11-12 06:30:00
10,9,9,0,45,270,79,82.85,2015-11-12,2015-11-12 07:30:00
10,69,69,0,80,537,232,73.53,2015-11-12,2015-11-12 08:30:00
11,75,75,0,93,674,370,65.8,2015-11-12,2015-11-12 09:30:00
12,102,102,0,98,747,468,60.33,2015-11-12,2015-11-12 10:30:00
13,262,229,61,105,762,512,57.78,2015-11-12,2015-11-12 11:30:00
13,35,35,0,107,756,501,58.56,2015-11-12,2015-11-12 12:30:00
15,130,130,0,95,748,440,62.53,2015-11-12,2015-11-12 13:30:00
15,274,113,452,79,692,325,69.14,2015-11-12,2015-11-12 14:30:00
14,71,71,0,59,524,171,77.68,2015-11-12,2015-11-12 15:30:00
13,9,9,0,18,128,23,87.55,2015-11-12,2015-11-12 16:30:00
13,0,0,0,0,0,0,98.28,2015-11-12,2015-11-12 17:30:00
12,0,0,0,0,0,0,109.54,2015-11-12,2015-11-12 18:30:00
12,0,0,0,0,0,0,121.02,2015-11-12,2015-11-12 19:30:00
12,0,0,0,0,0,0,132.42,2015-11-12,2015-11-12 20:30:00
11,0,0,0,0,0,0,143.24,2015-11-12,2015-11-12 21:30:00
10,0,0,0,0,0,0,152.44,2015-11-12,2015-11-12 22:30:00
9,0,0,0,0,0,0,157.65,2015-11-12,2015-11-12 23:30:00
9,0,0,0,0,0,0,156.01,2015-11-13,2015-11-13 00:30:00
9,0,0,0,0,0,0,148.6,2015-11-13,2015-11-13 01:30:00
9,0,0,0,0,0,0,138.49,2015-11-13,2015-11-13 02:30:00
9,0,0,0,0,0,0,127.33,2015-11-13,2015-11-13 03:30:00
9,0,0,0,0,0,0,115.86,2015-11-13,2015-11-13 04:30:00
8,0,0,0,0,0,0,104.46,2015-11-13,2015-11-13 05:30:00
8,0,0,0,0,0,0,93.43,2015-11-13,2015-11-13 06:30:00
9,90,36,450,36,450,90,83.06,2015-11-13,2015-11-13 07:30:00
10,258,61,707,61,707,258,73.76,2015-11-13,2015-11-13 08:30:00
11,406,73,818,73,818,406,66.05,2015-11-13,2015-11-13 09:30:00
12,510,77,881,77,881,510,60.59,2015-11-13,2015-11-13 10:30:00
12,555,81,895,81,895,555,58.05,2015-11-13,2015-11-13 11:30:00
12,410,202,401,82,884,540,58.82,2015-11-13,2015-11-13 12:30:00
12,465,83,834,83,834,465,62.77,2015-11-13,2015-11-13 13:30:00
11,344,68,780,68,780,344,69.35,2015-11-13,2015-11-13 14:30:00
10,184,49,639,49,639,184,77.86,2015-11-13,2015-11-13 15:30:00
9,26,16,241,16,241,26,87.71,2015-11-13,2015-11-13 16:30:00
7,0,0,0,0,0,0,98.43,2015-11-13,2015-11-13 17:30:00
7,0,0,0,0,0,0,109.67,2015-11-13,2015-11-13 18:30:00
6,0,0,0,0,0,0,121.15,2015-11-13,2015-11-13 19:30:00
6,0,0,0,0,0,0,132.55,2015-11-13,2015-11-13 20:30:00
5,0,0,0,0,0,0,143.4,2015-11-13,2015-11-13 21:30:00
5,0,0,0,0,0,0,152.64,2015-11-13,2015-11-13 22:30:00
5,0,0,0,0,0,0,157.91,2015-11-13,2015-11-13 23:30:00
5,0,0,0,0,0,0,156.27,2015-11-14,2015-11-14 00:30:00
4,0,0,0,0,0,0,148.83,2015-11-14,2015-11-14 01:30:00
4,0,0,0,0,0,0,138.68,2015-11-14,2015-11-14 02:30:00
4,0,0,0,0,0,0,127.52,2015-11-14,2015-11-14 03:30:00
4,0,0,0,0,0,0,116.05,2015-11-14,2015-11-14 04:30:00
4,0,0,0,0,0,0,104.65,2015-11-14,2015-11-14 05:30:00
4,0,0,0,0,0,0,93.63,2015-11-14,2015-11-14 06:30:00
5,61,40,185,39,375,83,83.28,2015-11-14,2015-11-14 07:30:00
6,181,107,266,70,645,248,73.99,2015-11-14,2015-11-14 08:30:00
7,288,163,310,87,767,396,66.3,2015-11-14,2015-11-14 09:30:00
8,500,95,830,95,830,500,60.86,2015-11-14,2015-11-14 10:30:00
9,207,197,18,97,857,547,58.32,2015-11-14,2015-11-14 11:30:00
9,535,92,860,92,860,535,59.07,2015-11-14,2015-11-14 12:30:00
9,468,75,864,75,864,468,63,2015-11-14,2015-11-14 13:30:00
9,343,65,797,65,797,343,69.55,2015-11-14,2015-11-14 14:30:00
8,182,48,649,48,649,182,78.04,2015-11-14,2015-11-14 15:30:00
6,24,15,242,15,242,24,87.86,2015-11-14,2015-11-14 16:30:00
4,0,0,0,0,0,0,98.56,2015-11-14,2015-11-14 17:30:00
3,0,0,0,0,0,0,109.8,2015-11-14,2015-11-14 18:30:00
2,0,0,0,0,0,0,121.28,2015-11-14,2015-11-14 19:30:00
1,0,0,0,0,0,0,132.69,2015-11-14,2015-11-14 20:30:00
1,0,0,0,0,0,0,143.55,2015-11-14,2015-11-14 21:30:00
0,0,0,0,0,0,0,152.84,2015-11-14,2015-11-14 22:30:00
0,0,0,0,0,0,0,158.16,2015-11-14,2015-11-14 23:30:00
0,0,0,0,0,0,0,156.53,2015-11-15,2015-11-15 00:30:00
0,0,0,0,0,0,0,149.05,2015-11-15,2015-11-15 01:30:00
0,0,0,0,0,0,0,138.88,2015-11-15,2015-11-15 02:30:00
0,0,0,0,0,0,0,127.7,2015-11-15,2015-11-15 03:30:00
0,0,0,0,0,0,0,116.23,2015-11-15,2015-11-15 04:30:00
0,0,0,0,0,0,0,104.84,2015-11-15,2015-11-15 05:30:00
0,0,0,0,0,0,0,93.83,2015-11-15,2015-11-15 06:30:00
1,68,36,285,33,401,79,83.49,2015-11-15,2015-11-15 07:30:00
5,209,73,498,60,659,239,74.22,2015-11-15,2015-11-15 08:30:00
8,382,74,774,74,774,382,66.55,2015-11-15,2015-11-15 09:30:00
11,485,77,845,77,845,485,61.11,2015-11-15,2015-11-15 10:30:00
12,531,80,865,80,865,531,58.57,2015-11-15,2015-11-15 11:30:00
13,518,79,861,79,861,518,59.32,2015-11-15,2015-11-15 12:30:00
14,447,74,829,74,829,447,63.22,2015-11-15,2015-11-15 13:30:00
14,325,65,751,65,751,325,69.75,2015-11-15,2015-11-15 14:30:00
13,168,48,588,48,588,168,78.21,2015-11-15,2015-11-15 15:30:00
11,20,13,192,13,192,20,88.01,2015-11-15,2015-11-15 16:30:00
10,0,0,0,0,0,0,98.7,2015-11-15,2015-11-15 17:30:00
9,0,0,0,0,0,0,109.92,2015-11-15,2015-11-15 18:30:00
9,0,0,0,0,0,0,121.39,2015-11-15,2015-11-15 19:30:00
8,0,0,0,0,0,0,132.81,2015-11-15,2015-11-15 20:30:00
8,0,0,0,0,0,0,143.7,2015-11-15,2015-11-15 21:30:00
7,0,0,0,0,0,0,153.03,2015-11-15,2015-11-15 22:30:00
7,0,0,0,0,0,0,158.4,2015-11-15,2015-11-15 23:30:00
6,0,0,0,0,0,0,156.78,2015-11-16,2015-11-16 00:30:00
6,0,0,0,0,0,0,149.27,2015-11-16,2015-11-16 01:30:00
5,0,0,0,0,0,0,139.07,2015-11-16,2015-11-16 02:30:00
5,0,0,0,0,0,0,127.89,2015-11-16,2015-11-16 03:30:00
5,0,0,0,0,0,0,116.41,2015-11-16,2015-11-16 04:30:00
5,0,0,0,0,0,0,105.03,2015-11-16,2015-11-16 05:30:00
5,0,0,0,0,0,0,94.02,2015-11-16,2015-11-16 06:30:00
6,77,33,401,33,401,77,83.7,2015-11-16,2015-11-16 07:30:00
9,240,60,671,60,671,240,74.45,2015-11-16,2015-11-16 08:30:00
12,386,72,797,72,797,386,66.79,2015-11-16,2015-11-16 09:30:00
15,490,76,864,76,864,490,61.37,2015-11-16,2015-11-16 10:30:00
17,537,79,885,79,885,537,58.83,2015-11-16,2015-11-16 11:30:00
18,523,79,874,79,874,523,59.56,2015-11-16,2015-11-16 12:30:00
18,451,73,844,73,844,451,63.44,2015-11-16,2015-11-16 13:30:00
17,327,65,763,65,763,327,69.94,2015-11-16,2015-11-16 14:30:00
14,169,49,594,49,594,169,78.37,2015-11-16,2015-11-16 15:30:00
11,19,13,179,13,179,19,88.15,2015-11-16,2015-11-16 16:30:00
9,0,0,0,0,0,0,98.82,2015-11-16,2015-11-16 17:30:00
9,0,0,0,0,0,0,110.03,2015-11-16,2015-11-16 18:30:00
8,0,0,0,0,0,0,121.51,2015-11-16,2015-11-16 19:30:00
7,0,0,0,0,0,0,132.93,2015-11-16,2015-11-16 20:30:00
7,0,0,0,0,0,0,143.83,2015-11-16,2015-11-16 21:30:00
7,0,0,0,0,0,0,153.21,2015-11-16,2015-11-16 22:30:00
8,0,0,0,0,0,0,158.64,2015-11-16,2015-11-16 23:30:00
7,0,0,0,0,0,0,157.03,2015-11-17,2015-11-17 00:30:00
7,0,0,0,0,0,0,149.48,2015-11-17,2015-11-17 01:30:00
6,0,0,0,0,0,0,139.27,2015-11-17,2015-11-17 02:30:00
6,0,0,0,0,0,0,128.07,2015-11-17,2015-11-17 03:30:00
5,0,0,0,0,0,0,116.59,2015-11-17,2015-11-17 04:30:00
5,0,0,0,0,0,0,105.21,2015-11-17,2015-11-17 05:30:00
5,0,0,0,0,0,0,94.22,2015-11-17,2015-11-17 06:30:00
5,74,32,393,32,393,74,83.91,2015-11-17,2015-11-17 07:30:00
6,235,58,670,58,670,235,74.67,2015-11-17,2015-11-17 08:30:00
8,380,70,792,70,792,380,67.03,2015-11-17,2015-11-17 09:30:00
10,480,78,846,78,846,480,61.61,2015-11-17,2015-11-17 10:30:00
11,413,187,440,80,870,527,59.08,2015-11-17,2015-11-17 11:30:00
11,405,180,446,80,861,513,59.79,2015-11-17,2015-11-17 12:30:00
12,352,150,456,77,819,441,63.65,2015-11-17,2015-11-17 13:30:00
11,250,113,401,67,743,320,70.12,2015-11-17,2015-11-17 14:30:00
9,140,57,420,49,578,164,78.53,2015-11-17,2015-11-17 15:30:00
7,15,15,0,13,150,18,88.28,2015-11-17,2015-11-17 16:30:00
6,0,0,0,0,0,0,98.94,2015-11-17,2015-11-17 17:30:00
5,0,0,0,0,0,0,110.14,2015-11-17,2015-11-17 18:30:00
4,0,0,0,0,0,0,121.61,2015-11-17,2015-11-17 19:30:00
4,0,0,0,0,0,0,133.04,2015-11-17,2015-11-17 20:30:00
4,0,0,0,0,0,0,143.97,2015-11-17,2015-11-17 21:30:00
3,0,0,0,0,0,0,153.38,2015-11-17,2015-11-17 22:30:00
3,0,0,0,0,0,0,158.87,2015-11-17,2015-11-17 23:30:00
3,0,0,0,0,0,0,157.27,2015-11-18,2015-11-18 00:30:00
3,0,0,0,0,0,0,149.7,2015-11-18,2015-11-18 01:30:00
3,0,0,0,0,0,0,139.46,2015-11-18,2015-11-18 02:30:00
3,0,0,0,0,0,0,128.25,2015-11-18,2015-11-18 03:30:00
4,0,0,0,0,0,0,116.77,2015-11-18,2015-11-18 04:30:00
4,0,0,0,0,0,0,105.4,2015-11-18,2015-11-18 05:30:00
4,0,0,0,0,0,0,94.41,2015-11-18,2015-11-18 06:30:00
6,68,35,320,35,320,68,84.11,2015-11-18,2015-11-18 07:30:00
8,84,84,0,67,583,219,74.89,2015-11-18,2015-11-18 08:30:00
11,199,162,95,89,684,354,67.26,2015-11-18,2015-11-18 09:30:00
14,206,189,36,101,737,449,61.86,2015-11-18,2015-11-18 10:30:00
15,197,188,17,110,745,490,59.32,2015-11-18,2015-11-18 11:30:00
16,214,198,31,110,732,476,60.02,2015-11-18,2015-11-18 12:30:00
16,199,179,45,104,686,406,63.86,2015-11-18,2015-11-18 13:30:00
15,92,92,0,90,593,290,70.3,2015-11-18,2015-11-18 14:30:00
14,40,40,0,64,406,144,78.68,2015-11-18,2015-11-18 15:30:00
13,3,3,0,13,29,14,88.41,2015-11-18,2015-11-18 16:30:00
13,0,0,0,0,0,0,99.05,2015-11-18,2015-11-18 17:30:00
12,0,0,0,0,0,0,110.25,2015-11-18,2015-11-18 18:30:00
12,0,0,0,0,0,0,121.71,2015-11-18,2015-11-18 19:30:00
12,0,0,0,0,0,0,133.15,2015-11-18,2015-11-18 20:30:00
12,0,0,0,0,0,0,144.09,2015-11-18,2015-11-18 21:30:00
11,0,0,0,0,0,0,153.55,2015-11-18,2015-11-18 22:30:00
11,0,0,0,0,0,0,159.1,2015-11-18,2015-11-18 23:30:00
11,0,0,0,0,0,0,157.51,2015-11-19,2015-11-19 00:30:00
11,0,0,0,0,0,0,149.91,2015-11-19,2015-11-19 01:30:00
11,0,0,0,0,0,0,139.65,2015-11-19,2015-11-19 02:30:00
11,0,0,0,0,0,0,128.43,2015-11-19,2015-11-19 03:30:00
11,0,0,0,0,0,0,116.95,2015-11-19,2015-11-19 04:30:00
12,0,0,0,0,0,0,105.58,2015-11-19,2015-11-19 05:30:00
12,0,0,0,0,0,0,94.6,2015-11-19,2015-11-19 06:30:00
13,29,29,0,38,188,57,84.32,2015-11-19,2015-11-19 07:30:00
14,80,80,0,76,480,199,75.11,2015-11-19,2015-11-19 08:30:00
15,123,123,0,95,617,332,67.49,2015-11-19,2015-11-19 09:30:00
15,94,94,0,107,682,426,62.1,2015-11-19,2015-11-19 10:30:00
16,91,91,0,111,710,470,59.56,2015-11-19,2015-11-19 11:30:00
16,117,117,0,112,695,458,60.24,2015-11-19,2015-11-19 12:30:00
16,79,79,0,104,658,392,64.05,2015-11-19,2015-11-19 13:30:00
16,31,31,0,84,594,283,70.47,2015-11-19,2015-11-19 14:30:00
16,52,52,0,58,429,141,78.82,2015-11-19,2015-11-19 15:30:00
15,5,5,0,12,41,13,88.54,2015-11-19,2015-11-19 16:30:00
15,0,0,0,0,0,0,99.16,2015-11-19,2015-11-19 17:30:00
15,0,0,0,0,0,0,110.34,2015-11-19,2015-11-19 18:30:00
15,0,0,0,0,0,0,121.8,2015-11-19,2015-11-19 19:30:00
14,0,0,0,0,0,0,133.24,2015-11-19,2015-11-19 20:30:00
13,0,0,0,0,0,0,144.21,2015-11-19,2015-11-19 21:30:00
13,0,0,0,0,0,0,153.71,2015-11-19,2015-11-19 22:30:00
12,0,0,0,0,0,0,159.32,2015-11-19,2015-11-19 23:30:00
11,0,0,0,0,0,0,157.74,2015-11-20,2015-11-20 00:30:00
10,0,0,0,0,0,0,150.12,2015-11-20,2015-11-20 01:30:00
10,0,0,0,0,0,0,139.84,2015-11-20,2015-11-20 02:30:00
9,0,0,0,0,0,0,128.61,2015-11-20,2015-11-20 03:30:00
8,0,0,0,0,0,0,117.13,2015-11-20,2015-11-20 04:30:00
7,0,0,0,0,0,0,105.77,2015-11-20,2015-11-20 05:30:00
5,0,0,0,0,0,0,94.8,2015-11-20,2015-11-20 06:30:00
6,73,27,482,27,482,73,84.52,2015-11-20,2015-11-20 07:30:00
7,239,48,753,48,753,239,75.33,2015-11-20,2015-11-20 08:30:00
8,386,59,862,59,862,386,67.72,2015-11-20,2015-11-20 09:30:00
9,489,64,916,64,916,489,62.33,2015-11-20,2015-11-20 10:30:00
10,537,66,936,66,936,537,59.79,2015-11-20,2015-11-20 11:30:00
10,525,65,933,65,933,525,60.46,2015-11-20,2015-11-20 12:30:00
10,454,61,904,61,904,454,64.25,2015-11-20,2015-11-20 13:30:00
10,330,54,831,54,831,330,70.63,2015-11-20,2015-11-20 14:30:00
